Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Price_Min,Price_Max,Price_Avg,Price_Range_Width,Price_Category,Revenue_Per_Unit,Success_Score
PROD-2025-0632,Vital Footwear Jacket,Fashion,Footwear,64812,8749620.0,$93-$177,81.9,Amazon Best Sellers,Trending based on category growth and social media signals.,93.0,177.0,135.0,84.0,Luxury,135.0,0.42121961880679487
PROD-2025-0633,Zen Pet Apparel Bed,Pet,Pet Apparel,429022,20807567.0,$45-$52,93.2,Instagram Shop Popular,Trending based on category growth and social media signals.,45.0,52.0,48.5,7.0,Mid-Range,48.5,0.5435778297187053
PROD-2025-0634,Nano Zero-waste Kits Kit,Eco-Friendly,Zero-waste Kits,46925,1689300.0,$29-$43,75.8,Shopify Trending List,Trending based on category growth and social media signals.,29.0,43.0,36.0,14.0,Mid-Range,36.0,0.3874852050933291
PROD-2025-0635,Vital Womenswear Sunglasses,Fashion,Womenswear,85657,1884454.0,$13-$31,73.0,Shopify Trending List,Trending based on category growth and social media signals.,13.0,31.0,22.0,18.0,Mid-Range,22.0,0.38048891236397
PROD-2025-0636,Vital Educational Toys Diaper,Baby,Educational Toys,12885,901950.0,$61-$79,78.6,Amazon Best Sellers,Trending based on category growth and social media signals.,61.0,79.0,70.0,18.0,Premium,70.0,0.3953299279196067
PROD-2025-0637,Pro Phone Accessories Charger,Electronics,Phone Accessories,85532,11717884.0,$105-$169,82.1,Amazon Best Sellers,Trending based on category growth and social media signals.,105.0,169.0,137.0,64.0,Luxury,137.0,0.42596630926036494
PROD-2025-0638,Portable Smart Home Devices Adapter,Electronics,Smart Home Devices,18485,2236685.0,$102-$140,87.5,Google Trends Breakout,Trending based on category growth and social media signals.,102.0,140.0,121.0,38.0,Luxury,121.0,0.4408425469611122
PROD-2025-0639,Ergonomic Organic Pet Food Leash,Pet,Organic Pet Food,34362,4570146.0,$119-$147,81.6,Google Trends Breakout,Trending based on category growth and social media signals.,119.0,147.0,133.0,28.0,Luxury,133.0,0.4142135027686089
PROD-2025-0640,Eco Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,38808,3997224.0,$70-$136,78.6,Google Trends Breakout,Trending based on category growth and social media signals.,70.0,136.0,103.0,66.0,Luxury,103.0,0.4000174499576327
PROD-2025-0641,Eco Smart Pet Feeders Feeder,Pet,Smart Pet Feeders,77585,5120610.0,$17-$115,89.5,Google Trends Breakout,Trending based on category growth and social media signals.,17.0,115.0,66.0,98.0,Premium,66.0,0.46152929434557144
PROD-2025-0642,Luxe Korean Skincare Oil,Beauty & Skincare,Korean Skincare,66510,7914690.0,$82-$156,84.4,Instagram Shop Popular,Trending based on category growth and social media signals.,82.0,156.0,119.0,74.0,Luxury,119.0,0.43402665936616563
PROD-2025-0643,Wireless Footwear Bag,Fashion,Footwear,21538,915365.0,$40-$45,79.5,Shopify Trending List,Trending based on category growth and social media signals.,40.0,45.0,42.5,5.0,Mid-Range,42.5,0.4013946051635615
PROD-2025-0644,Ultra Personal Care Gadgets Toner,Beauty & Skincare,Personal Care Gadgets,24513,3958849.5,$118-$205,86.6,Shopify Trending List,Trending based on category growth and social media signals.,118.0,205.0,161.5,87.0,Luxury,161.5,0.43743255902936123
PROD-2025-0645,Wireless Yoga Gear Tracker,Fitness,Yoga Gear,42521,2444957.5,$28-$87,73.2,Instagram Shop Popular,Trending based on category growth and social media signals.,28.0,87.0,57.5,59.0,Premium,57.5,0.3736888525471166
PROD-2025-0646,Premium Menswear Hoodie,Fashion,Menswear,69918,12655158.0,$144-$218,83.0,Google Trends Breakout,Trending based on category growth and social media signals.,144.0,218.0,181.0,74.0,Luxury,181.0,0.4276429103828532
PROD-2025-0647,Luxe Baby Safety Gear Bottle,Baby,Baby Safety Gear,77537,4884831.0,$29-$97,88.8,Instagram Shop Popular,Trending based on category growth and social media signals.,29.0,97.0,63.0,68.0,Premium,63.0,0.45802061475378714
PROD-2025-0648,Glow Stock Media Preset,Digital Goods,Stock Media,74041,6626669.5,$76-$103,84.2,Shopify Trending List,Trending based on category growth and social media signals.,76.0,103.0,89.5,27.0,Premium,89.5,0.4343884511521616
PROD-2025-0649,Ultra Eco-friendly Diapers Diaper,Baby,Eco-friendly Diapers,36233,3170387.5,$58-$117,84.6,Shopify Trending List,Trending based on category growth and social media signals.,58.0,117.0,87.5,59.0,Premium,87.5,0.42955182602336905
PROD-2025-0650,Glow Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,12549,821959.5,$62-$69,76.1,Shopify Trending List,Trending based on category growth and social media signals.,62.0,69.0,65.5,7.0,Premium,65.5,0.38276917077711636
PROD-2025-0651,Zen Baby Safety Gear Bottle,Baby,Baby Safety Gear,13549,2174614.5,$121-$200,86.6,Amazon Best Sellers,Trending based on category growth and social media signals.,121.0,200.0,160.5,79.0,Luxury,160.5,0.43544999560595665
PROD-2025-0652,Ergonomic Stock Media App,Digital Goods,Stock Media,160760,22265260.0,$113-$164,92.2,Google Trends Breakout,Trending based on category growth and social media signals.,113.0,164.0,138.5,51.0,Luxury,138.5,0.49006939948435996
PROD-2025-0653,Ergonomic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,82646,12520869.0,$118-$185,86.7,Shopify Trending List,Trending based on category growth and social media signals.,118.0,185.0,151.5,67.0,Luxury,151.5,0.448444448804332
PROD-2025-0654,Pure Recovery Tools Gloves,Fitness,Recovery Tools,64795,8876915.0,$104-$170,73.3,Shopify Trending List,Trending based on category growth and social media signals.,104.0,170.0,137.0,66.0,Luxury,137.0,0.3782165447847045
PROD-2025-0655,Pure Activewear Bench,Fitness,Activewear,29137,3365323.5,$76-$155,78.3,Google Trends Breakout,Trending based on category growth and social media signals.,76.0,155.0,115.5,79.0,Luxury,115.5,0.39676869303791856
PROD-2025-0656,Pure Reusable Packaging Straws,Eco-Friendly,Reusable Packaging,86648,11567508.0,$117-$150,80.1,Instagram Shop Popular,Trending based on category growth and social media signals.,117.0,150.0,133.5,33.0,Luxury,133.5,0.41616810976935065
PROD-2025-0657,Vital Home Gym Equipment Tracker,Fitness,Home Gym Equipment,80883,13669227.0,$138-$200,86.6,Instagram Shop Popular,Trending based on category growth and social media signals.,138.0,200.0,169.0,62.0,Luxury,169.0,0.4476256546310866
PROD-2025-0658,Swift Korean Skincare Serum,Beauty & Skincare,Korean Skincare,92862,11329164.0,$99-$145,76.6,Instagram Shop Popular,Trending based on category growth and social media signals.,99.0,145.0,122.0,46.0,Luxury,122.0,0.399791755255764
PROD-2025-0659,Organic Home Office Decor Planter,Home & Garden,Home Office Decor,69801,7189503.0,$98-$108,81.3,Amazon Best Sellers,Trending based on category growth and social media signals.,98.0,108.0,103.0,10.0,Luxury,103.0,0.41912175387787887
PROD-2025-0660,Nano Home Gym Equipment Bottle,Fitness,Home Gym Equipment,63656,9007324.0,$110-$173,86.1,Instagram Shop Popular,Trending based on category growth and social media signals.,110.0,173.0,141.5,63.0,Luxury,141.5,0.4420105853046555
PROD-2025-0661,Zen Wearable Tech Earbuds,Electronics,Wearable Tech,64919,4479411.0,$36-$102,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,36.0,102.0,69.0,66.0,Premium,69.0,0.4172389670634807
PROD-2025-0662,Premium Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,47816,1888732.0,$22-$57,82.8,Shopify Trending List,Trending based on category growth and social media signals.,22.0,57.0,39.5,35.0,Mid-Range,39.5,0.42264632001582575
PROD-2025-0663,Organic Footwear Sunglasses,Fashion,Footwear,291188,12084302.0,$12-$71,93.9,Google Trends Breakout,Trending based on category growth and social media signals.,12.0,71.0,41.5,59.0,Mid-Range,41.5,0.5221540202603372
PROD-2025-0664,Swift Smart Lighting Blender,Home & Garden,Smart Lighting,22587,2563624.5,$98-$129,79.9,Instagram Shop Popular,Trending based on category growth and social media signals.,98.0,129.0,113.5,31.0,Luxury,113.5,0.40358429040901495
PROD-2025-0665,Organic Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,59274,1126206.0,$13-$25,87.2,Amazon Best Sellers,Trending based on category growth and social media signals.,13.0,25.0,19.0,12.0,Budget,19.0,0.44671821090467745
PROD-2025-0666,Smart Charging Solutions Earbuds,Electronics,Charging Solutions,54930,2801430.0,$15-$87,83.2,Shopify Trending List,Trending based on category growth and social media signals.,15.0,87.0,51.0,72.0,Premium,51.0,0.4259327078481954
PROD-2025-0667,Organic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,62427,8115510.0,$127-$133,84.5,Amazon Best Sellers,Trending based on category growth and social media signals.,127.0,133.0,130.0,6.0,Luxury,130.0,0.4337883515900108
PROD-2025-0668,Pro Yoga Gear Dumbbell,Fitness,Yoga Gear,90600,15809700.0,$127-$222,82.7,Shopify Trending List,Trending based on category growth and social media signals.,127.0,222.0,174.5,95.0,Luxury,174.5,0.42988272949292744
PROD-2025-0669,Luxe Footwear Jacket,Fashion,Footwear,90946,9458384.0,$97-$111,88.8,Instagram Shop Popular,Trending based on category growth and social media signals.,97.0,111.0,104.0,14.0,Luxury,104.0,0.4604452948837061
PROD-2025-0670,Smart Womenswear Leggings,Fashion,Womenswear,90040,7608380.0,$55-$114,70.7,Instagram Shop Popular,Trending based on category growth and social media signals.,55.0,114.0,84.5,59.0,Premium,84.5,0.3697814675887769
PROD-2025-0671,Portable E-books Masterclass,Digital Goods,E-books,96181,11012724.5,$74-$155,74.0,Amazon Best Sellers,Trending based on category growth and social media signals.,74.0,155.0,114.5,81.0,Luxury,114.5,0.3873919128626849
PROD-2025-0672,Glow Yoga Gear Shorts,Fitness,Yoga Gear,46204,8155006.0,$127-$226,82.5,Amazon Best Sellers,Trending based on category growth and social media signals.,127.0,226.0,176.5,99.0,Luxury,176.5,0.42085483039173527
PROD-2025-0673,Glow Pet Apparel Bed,Pet,Pet Apparel,31319,3147559.5,$94-$107,87.4,Shopify Trending List,Trending based on category growth and social media signals.,94.0,107.0,100.5,13.0,Luxury,100.5,0.4426632528144481
PROD-2025-0674,Luxe Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,97157,12144625.0,$121-$129,89.9,Amazon Best Sellers,Trending based on category growth and social media signals.,121.0,129.0,125.0,8.0,Luxury,125.0,0.467068397895633
PROD-2025-0675,Ergonomic Yoga Gear Tracker,Fitness,Yoga Gear,74129,6152707.0,$46-$120,85.9,Shopify Trending List,Trending based on category growth and social media signals.,46.0,120.0,83.0,74.0,Premium,83.0,0.44290436373709957
PROD-2025-0676,Flex Fragrances Serum,Beauty & Skincare,Fragrances,65510,8090485.0,$87-$160,75.2,Amazon Best Sellers,Trending based on category growth and social media signals.,87.0,160.0,123.5,73.0,Luxury,123.5,0.3878458345373253
PROD-2025-0677,Wireless Eco-friendly Cleaning Diffuser,Home & Garden,Eco-friendly Cleaning,383680,26473920.0,$41-$97,92.7,Amazon Best Sellers,Trending based on category growth and social media signals.,41.0,97.0,69.0,56.0,Premium,69.0,0.5328788703294303
PROD-2025-0678,Flex E-books Template,Digital Goods,E-books,349564,50162434.0,$130-$157,92.5,Amazon Best Sellers,Trending based on category growth and social media signals.,130.0,157.0,143.5,27.0,Luxury,143.5,0.5257098504687161
PROD-2025-0679,Eco Sustainable Apparel Dress,Fashion,Sustainable Apparel,86850,14243400.0,$129-$199,83.4,Instagram Shop Popular,Trending based on category growth and social media signals.,129.0,199.0,164.0,70.0,Luxury,164.0,0.43270463638477646
PROD-2025-0680,Nano Smart Lighting Cleaner,Home & Garden,Smart Lighting,69783,7466781.0,$65-$149,75.6,Instagram Shop Popular,Trending based on category growth and social media signals.,65.0,149.0,107.0,84.0,Luxury,107.0,0.3906184990309597
PROD-2025-0681,Premium Stock Media Masterclass,Digital Goods,Stock Media,99177,14876550.0,$136-$164,73.0,Shopify Trending List,Trending based on category growth and social media signals.,136.0,164.0,150.0,28.0,Luxury,150.0,0.38293366404989027
PROD-2025-0682,Smart Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,66650,7598100.0,$96-$132,86.4,Google Trends Breakout,Trending based on category growth and social media signals.,96.0,132.0,114.0,36.0,Luxury,114.0,0.44405197484220327
PROD-2025-0683,Organic Eco-friendly Diapers Monitor,Baby,Eco-friendly Diapers,85557,10822960.5,$115-$138,84.7,Shopify Trending List,Trending based on category growth and social media signals.,115.0,138.0,126.5,23.0,Luxury,126.5,0.438970829881086
PROD-2025-0684,Zen Online Courses Asset,Digital Goods,Online Courses,44698,4916780.0,$96-$124,74.2,Google Trends Breakout,Trending based on category growth and social media signals.,96.0,124.0,110.0,28.0,Luxury,110.0,0.37908250819950184
PROD-2025-0685,Premium Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,50271,9601761.0,$149-$233,72.8,Instagram Shop Popular,Trending based on category growth and social media signals.,149.0,233.0,191.0,84.0,Luxury,191.0,0.3730902449706286
PROD-2025-0686,Pure Accessories Hoodie,Fashion,Accessories,35475,2784787.5,$75-$82,76.9,Shopify Trending List,Trending based on category growth and social media signals.,75.0,82.0,78.5,7.0,Premium,78.5,0.39091476080310816
PROD-2025-0687,Premium Yoga Gear Roller,Fitness,Yoga Gear,25021,3865744.5,$132-$177,84.6,Instagram Shop Popular,Trending based on category growth and social media signals.,132.0,177.0,154.5,45.0,Luxury,154.5,0.4275244180424121
PROD-2025-0688,Ultra Baby Safety Gear Carrier,Baby,Baby Safety Gear,438142,81275341.0,$145-$226,94.8,Shopify Trending List,Trending based on category growth and social media signals.,145.0,226.0,185.5,81.0,Luxury,185.5,0.5532269521577284
PROD-2025-0689,Flex Athleisure Sneakers,Fashion,Athleisure,26929,1521488.5,$28-$85,86.3,Amazon Best Sellers,Trending based on category growth and social media signals.,28.0,85.0,56.5,57.0,Premium,56.5,0.4363694318158393
PROD-2025-0690,Aura Home Office Decor Mug,Home & Garden,Home Office Decor,92385,7436992.5,$37-$124,81.1,Shopify Trending List,Trending based on category growth and social media signals.,37.0,124.0,80.5,87.0,Premium,80.5,0.42220550181240724
PROD-2025-0691,Organic Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,25942,3281663.0,$86-$167,79.8,Shopify Trending List,Trending based on category growth and social media signals.,86.0,167.0,126.5,81.0,Luxury,126.5,0.4036909577097739
PROD-2025-0692,Pro Smart Home Devices Power Bank,Electronics,Smart Home Devices,66825,6381787.5,$82-$109,80.0,Google Trends Breakout,Trending based on category growth and social media signals.,82.0,109.0,95.5,27.0,Premium,95.5,0.4120836191872503
PROD-2025-0693,Pro Smart Lighting Organizer,Home & Garden,Smart Lighting,67219,9074565.0,$128-$142,88.0,Instagram Shop Popular,Trending based on category growth and social media signals.,128.0,142.0,135.0,14.0,Luxury,135.0,0.4521548641698133
PROD-2025-0694,Sustainable Recovery Tools Band,Fitness,Recovery Tools,52603,7232912.5,$129-$146,83.2,Shopify Trending List,Trending based on category growth and social media signals.,129.0,146.0,137.5,17.0,Luxury,137.5,0.4255119284714841
PROD-2025-0695,Smart Charging Solutions Stand,Electronics,Charging Solutions,94190,16718725.0,$149-$206,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,149.0,206.0,177.5,57.0,Luxury,177.5,0.4225318906284639
PROD-2025-0696,Organic Yoga Gear Scale,Fitness,Yoga Gear,16626,565284.0,$13-$55,78.2,Google Trends Breakout,Trending based on category growth and social media signals.,13.0,55.0,34.0,42.0,Mid-Range,34.0,0.3940063936042981
PROD-2025-0697,Portable Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,59516,4761280.0,$75-$85,72.2,Shopify Trending List,Trending based on category growth and social media signals.,75.0,85.0,80.0,10.0,Premium,80.0,0.3717619705132568
PROD-2025-0698,Eco E-books Guide,Digital Goods,E-books,90118,9642626.0,$76-$138,72.4,Google Trends Breakout,Trending based on category growth and social media signals.,76.0,138.0,107.0,62.0,Luxury,107.0,0.37829557192542645
PROD-2025-0699,Ultra Recovery Tools Bottle,Fitness,Recovery Tools,62213,7932157.5,$109-$146,80.4,Instagram Shop Popular,Trending based on category growth and social media signals.,109.0,146.0,127.5,37.0,Luxury,127.5,0.413249655076639
PROD-2025-0700,Glow Pet Apparel Brush,Pet,Pet Apparel,76097,10425289.0,$89-$185,79.4,Instagram Shop Popular,Trending based on category growth and social media signals.,89.0,185.0,137.0,96.0,Luxury,137.0,0.41076022700025716
PROD-2025-0701,Aura Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,24778,1672515.0,$34-$101,79.7,Amazon Best Sellers,Trending based on category growth and social media signals.,34.0,101.0,67.5,67.0,Premium,67.5,0.40298047760900396
PROD-2025-0702,Luxe Home Gym Equipment Gloves,Fitness,Home Gym Equipment,97965,18172507.5,$150-$221,78.1,Google Trends Breakout,Trending based on category growth and social media signals.,150.0,221.0,185.5,71.0,Luxury,185.5,0.40821450435733586
PROD-2025-0703,Zen Footwear Belt,Fashion,Footwear,51987,6680329.5,$114-$143,79.0,Instagram Shop Popular,Trending based on category growth and social media signals.,114.0,143.0,128.5,29.0,Luxury,128.5,0.4044005403769185
PROD-2025-0704,Pro Pet Apparel Feeder,Pet,Pet Apparel,42936,5130852.0,$88-$151,72.2,Instagram Shop Popular,Trending based on category growth and social media signals.,88.0,151.0,119.5,63.0,Luxury,119.5,0.3687638948510853
PROD-2025-0705,Organic SaaS Subscriptions App,Digital Goods,SaaS Subscriptions,85049,4720219.5,$52-$59,70.9,Instagram Shop Popular,Trending based on category growth and social media signals.,52.0,59.0,55.5,7.0,Premium,55.5,0.3698789708680352
